VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RateCodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2015-01-07 14:58:11,2015-01-07 15:06:51,1,1.25,-73.985115051269531,40.759376525878906,1,N,-73.993560791015625,40.751453399658203,2,7.5,0,0.5,0,0,0.3,8.3
2,2015-01-07 14:58:11,2015-01-07 15:03:10,2,1.30,-74.010467529296875,40.718830108642578,1,N,-74.007598876953125,40.734298706054687,2,6.5,0,0.5,0,0,0.3,7.3
2,2015-01-07 14:58:11,2015-01-07 15:00:50,2,.69,-73.951019287109375,40.783123016357422,1,N,-73.943733215332031,40.787845611572266,1,4,0,0.5,0.8,0,0.3,5.6
2,2015-01-07 14:58:12,2015-01-07 15:04:45,2,.96,-74.004608154296875,40.741523742675781,1,N,-73.991439819335938,40.736686706542969,2,6.5,0,0.5,0,0,0.3,7.3
2,2015-01-07 14:58:12,2015-01-07 15:14:02,2,2.05,-73.993598937988281,40.749931335449219,1,N,-73.984481811523438,40.735378265380859,1,12,0,0.5,3.6,0,0.3,16.4
2,2015-01-07 14:58:13,2015-01-07 15:03:08,1,.72,-73.965293884277344,40.763324737548828,1,N,-73.957008361816406,40.768165588378906,1,5.5,0,0.5,0.6,0,0.3,6.9
2,2015-01-07 14:58:14,2015-01-07 15:11:26,1,2.32,-73.957916259765625,40.785057067871094,1,N,-73.984275817871094,40.770130157470703,2,11,0,0.5,0,0,0.3,11.8
2,2015-01-07 14:58:14,2015-01-07 15:25:01,1,3.40,-73.973869323730469,40.791641235351563,1,N,-73.945518493652344,40.818031311035156,2,17.5,0,0.5,0,0,0.3,18.3
2,2015-01-07 14:58:14,2015-01-07 15:06:56,1,1.56,-73.960906982421875,40.761161804199219,1,N,-73.945228576660156,40.774219512939453,1,8,0,0.5,0.7,0,0.3,9.5
1,2015-01-15 09:46:59,2015-01-15 09:57:44,1,3.10,-74.011383056640625,40.713489532470703,1,N,-73.99554443359375,40.749229431152344,2,11.5,0,0.5,0,0,0.3,12.3
1,2015-01-15 09:46:59,2015-01-15 09:56:44,1,.80,-73.997016906738281,40.742321014404297,1,N,-73.987701416015625,40.735404968261719,1,7.5,0,0.5,1,0,0.3,9.3
1,2015-01-15 09:46:59,2015-01-15 10:27:34,1,9.50,-73.872970581054687,40.774032592773438,1,N,-74.000106811523438,40.719337463378906,2,34,0,0.5,0,0,0.3,34.8
1,2015-01-15 09:47:00,2015-01-15 09:50:43,1,.40,-74.002212524414063,40.7294921875,1,N,-73.996910095214844,40.725143432617187,1,4.5,0,0.5,1,0,0.3,6.3
1,2015-01-15 09:47:02,2015-01-15 10:01:48,1,1.10,-73.965736389160156,40.795421600341797,1,N,-73.952629089355469,40.789344787597656,2,10,0,0.5,0,0,0.3,10.8
1,2015-01-15 09:47:02,2015-01-15 10:14:12,2,2.20,-74.0069580078125,40.730003356933594,1,N,-73.985618591308594,40.752880096435547,1,16.5,0,0.5,3.46,0,0.3,20.76
1,2015-01-15 09:47:03,2015-01-15 09:57:10,1,.70,-73.975517272949219,40.754280090332031,1,N,-73.978530883789063,40.761558532714844,2,7.5,0,0.5,0,0,0.3,8.3
1,2015-01-15 09:47:03,2015-01-15 09:53:04,3,.80,-73.947372436523438,40.776039123535156,1,N,-73.957542419433594,40.772670745849609,1,6,0,0.5,1.36,0,0.3,8.16
1,2015-01-15 09:47:03,2015-01-15 09:51:15,1,1.10,-73.962310791015625,40.758846282958984,1,N,-73.951820373535156,40.773460388183594,1,5.5,0,0.5,1.26,0,0.3,7.56
1,2015-01-15 09:47:04,2015-01-15 10:02:36,1,1.40,-73.988746643066406,40.755027770996094,1,N,-73.990005493164062,40.738723754882813,1,10.5,0,0.5,2.25,0,0.3,13.55
1,2015-01-15 09:47:04,2015-01-15 10:00:56,2,1.60,-73.982566833496094,40.735515594482422,1,N,-73.991096496582031,40.748889923095703,1,10,0,0.5,2.15,0,0.3,12.95
1,2015-01-15 09:47:05,2015-01-15 09:52:25,1,.60,-73.99432373046875,40.750331878662109,1,N,-74.002395629882813,40.748668670654297,1,5.5,0,0.5,1.25,0,0.3,7.55
1,2015-01-15 09:47:05,2015-01-15 09:53:18,1,.70,-73.963134765625,40.77178955078125,1,N,-73.95404052734375,40.767024993896484,2,5.5,0,0.5,0,0,0.3,6.3
1,2015-01-15 09:47:05,2015-01-15 09:48:54,1,.50,-73.962005615234375,40.759590148925781,1,N,-73.956832885742188,40.764900207519531,1,3.5,0,0.5,1,0,0,5
1,2015-01-15 09:47:05,2015-01-15 09:51:23,1,.90,-73.970657348632813,40.783412933349609,1,N,-73.9588623046875,40.78094482421875,1,5.5,0,0.5,1,0,0.3,7.3
1,2015-01-15 09:47:06,2015-01-15 09:55:23,1,1.60,-73.966468811035156,40.792381286621094,1,N,-73.958686828613281,40.775772094726563,2,8,0,0.5,0,0,0.3,8.8
1,2015-01-15 09:47:06,2015-01-15 10:01:35,2,6.90,-73.989913940429687,40.756923675537109,1,N,-73.946617126464844,40.836292266845703,1,21,0,0.5,6.5,0,0.3,28.3
1,2015-01-15 09:47:07,2015-01-15 09:55:25,1,.70,-73.985206604003906,40.741630554199219,1,N,-73.978828430175781,40.750576019287109,1,7,0,0.5,2.3,0,0.3,10.1
1,2015-01-15 09:47:07,2015-01-15 10:08:50,1,2.90,-73.974151611328125,40.783950805664063,1,N,-73.978347778320312,40.751575469970703,2,15,0,0.5,0,0,0.3,15.8
1,2015-01-15 09:47:07,2015-01-15 09:56:05,1,1.60,-73.979240417480469,40.771564483642578,1,N,-73.962150573730469,40.778072357177734,2,8.5,0,0.5,0,0,0.3,9.3
1,2015-01-20 22:49:09,2015-01-20 23:12:38,1,6.40,-73.988655090332031,40.736991882324219,1,N,-73.951667785644531,40.673545837402344,1,22,0.5,0.5,4,0,0.3,27.3
1,2015-01-20 22:49:09,2015-01-20 22:57:07,1,2.00,-73.981033325195313,40.763687133789063,1,N,-73.969497680664063,40.787876129150391,2,8.5,0.5,0.5,0,0,0.3,9.8
1,2015-01-20 22:49:10,2015-01-20 23:01:46,3,2.40,-73.991706848144531,40.726215362548828,1,N,-73.993354797363281,40.751899719238281,2,11,0.5,0.5,0,0,0.3,12.3
1,2015-01-20 22:49:10,2015-01-20 23:02:20,1,2.60,-73.987091064453125,40.759456634521484,1,N,-74.004653930664062,40.725181579589844,1,12,0.5,0.5,1.5,0,0.3,14.8
1,2015-01-20 22:49:11,2015-01-20 22:59:36,2,1.30,-73.984245300292969,40.764690399169922,1,N,-73.962348937988281,40.755359649658203,1,8,0.5,0.5,1.85,0,0.3,11.15
1,2015-01-20 22:49:11,2015-01-20 23:16:03,1,16.30,-73.789176940917969,40.641819000244141,1,Y,-73.962471008300781,40.719860076904297,1,45,0.5,0.5,11.57,0,0.3,57.87
1,2015-01-20 22:49:11,2015-01-20 23:00:44,1,2.30,-73.950057983398438,40.771930694580078,1,N,-73.977668762207031,40.763362884521484,2,10.5,0.5,0.5,0,0,0.3,11.8
1,2015-01-20 22:49:11,2015-01-20 22:58:46,1,3.50,-73.987892150878906,40.718551635742188,1,N,-73.947700500488281,40.724037170410156,1,12.5,0.5,0.5,2,0,0.3,15.8
1,2015-01-20 22:49:11,2015-01-20 22:58:29,1,2.70,-73.978721618652344,40.751117706298828,1,N,-73.950775146484375,40.777801513671875,1,10,0.5,0.5,2.25,0,0.3,13.55
1,2015-01-20 22:49:11,2015-01-20 22:53:12,1,.80,-73.967613220214844,40.7659912109375,1,N,-73.958717346191406,40.775653839111328,1,5.5,0.5,0.5,1,0,0.3,7.8
1,2015-01-20 22:49:11,2015-01-20 23:07:20,1,3.70,-73.957626342773438,40.708332061767578,1,N,-74.000625610351563,40.681495666503906,1,15.5,0.5,0.5,1,0,0.3,17.8
1,2015-01-20 22:49:11,2015-01-20 23:11:58,2,6.40,-73.985061645507813,40.723945617675781,1,N,-73.961090087890625,40.650463104248047,1,22,0.5,0.5,5.8,0,0.3,29.1
1,2015-01-20 22:49:12,2015-01-20 22:54:54,1,1.10,-73.997695922851562,40.737819671630859,1,N,-73.982963562011719,40.738815307617188,1,6,0.5,0.5,1,0,0.3,8.3
1,2015-01-20 22:49:12,2015-01-20 22:54:48,1,.90,-73.98553466796875,40.738582611083984,1,N,-73.97918701171875,40.750125885009766,1,6.5,0.5,0.5,1.55,0,0.3,9.35
1,2015-01-20 22:49:12,2015-01-20 23:05:18,1,5.60,-74.006156921386719,40.706207275390625,1,N,-73.944923400878906,40.680942535400391,1,18,0.5,0.5,3.85,0,0.3,23.15
1,2015-01-20 22:49:12,2015-01-20 22:57:35,1,2.20,-74.006752014160156,40.743820190429688,1,N,-73.981689453125,40.761150360107422,1,9,0.5,0.5,2.57,0,0.3,12.87
1,2015-01-20 22:49:13,2015-01-20 22:57:16,1,1.00,-73.984611511230469,40.759044647216797,1,N,-73.97784423828125,40.754261016845703,1,7,0.5,0.5,1.65,0,0.3,9.95
1,2015-01-20 22:49:13,2015-01-20 23:08:12,2,3.50,-74.00213623046875,40.737087249755859,1,N,-73.958122253417969,40.710445404052734,1,16,0.5,0.5,3.46,0,0.3,20.76
1,2015-01-20 22:49:14,2015-01-20 22:56:46,1,2.30,-73.948127746582031,40.782905578613281,1,N,-73.970390319824219,40.75787353515625,1,9,0.5,0.5,1,0,0.3,11.3
1,2015-01-20 22:49:14,2015-01-20 23:14:16,1,6.40,-73.982963562011719,40.775791168212891,1,N,-73.889488220214844,40.740097045898438,2,23,0.5,0.5,0,0,0.3,24.3
1,2015-01-20 22:49:14,2015-01-20 22:53:43,1,.80,-73.997459411621094,40.741722106933594,1,N,-74.008682250976562,40.738151550292969,1,5,0.5,0.5,1.26,0,0.3,7.56
1,2015-01-20 22:49:14,2015-01-20 22:56:49,1,1.70,-73.961563110351562,40.714286804199219,1,N,-73.952301025390625,40.694343566894531,2,7.5,0.5,0.5,0,0,0.3,8.8
1,2015-01-26 13:04:14,2015-01-26 13:10:11,1,.90,-73.994857788085938,40.734420776367188,1,N,-73.985008239746094,40.7259521484375,1,6,0,0.5,1.35,0,0.3,8.15
1,2015-01-26 13:04:15,2015-01-26 13:24:05,1,3.50,-74.016899108886719,40.706195831298828,1,N,-73.994926452636719,40.736282348632813,1,16,0,0.5,4.2,0,0.3,21
1,2015-01-26 13:04:15,2015-01-26 13:40:37,1,5.70,-73.975318908691406,40.755203247070313,1,N,-73.904121398925781,40.771465301513672,1,25,0,0.5,5.16,0,0.3,30.96
1,2015-01-26 13:04:15,2015-01-26 13:19:39,1,2.00,-73.997802734375,40.730255126953125,1,N,-73.977066040039063,40.747112274169922,2,11.5,0,0.5,0,0,0.3,12.3
1,2015-01-26 13:04:16,2015-01-26 13:25:12,1,3.20,-73.970268249511719,40.758831024169922,1,N,-73.973533630371094,40.792110443115234,2,16,0,0.5,0,0,0.3,16.8
1,2015-01-26 13:04:16,2015-01-26 13:09:47,1,.60,-73.95782470703125,40.761306762695313,1,N,-73.966506958007812,40.760147094726563,2,5.5,0,0.5,0,0,0.3,6.3
1,2015-01-26 13:04:17,2015-01-26 13:06:58,1,.60,-73.952476501464844,40.786331176757813,1,N,-73.955924987792969,40.778877258300781,1,4,0,0.5,0.95,0,0.3,5.75
1,2015-01-26 13:04:18,2015-01-26 13:15:21,1,2.10,-73.944442749023438,40.741561889648438,1,N,-73.931106567382813,40.764934539794922,1,9.5,0,0.5,1,0,0.3,11.3
1,2015-01-26 13:04:18,2015-01-26 13:09:25,1,1.10,-73.998497009277344,40.764072418212891,1,N,-73.986053466796875,40.769092559814453,2,6,0,0.5,0,0,0.3,6.8
1,2015-01-26 13:04:19,2015-01-26 13:09:05,1,.80,-73.958900451660156,40.774856567382813,1,N,-73.955848693847656,40.782260894775391,1,5,0,0.5,1.15,0,0.3,6.95
1,2015-01-26 13:04:19,2015-01-26 13:18:32,1,1.80,-74.003265380859375,40.747604370117187,1,N,-73.983085632324219,40.731655120849609,2,10.5,0,0.5,0,0,0.3,11.3
1,2015-01-26 13:04:19,2015-01-26 13:11:52,1,1.40,-73.980728149414063,40.782585144042969,1,N,-73.967826843261719,40.802040100097656,1,7.5,0,0.5,1.65,0,0.3,9.95
1,2015-01-26 13:04:20,2015-01-26 13:13:51,1,1.50,-74.005455017089844,40.738880157470703,1,N,-74.010169982910156,40.719772338867188,1,8,0,0.5,2.6,0,0.3,11.4
1,2015-01-26 13:04:20,2015-01-26 13:13:34,1,1.60,-74.00994873046875,40.721454620361328,1,N,-73.993843078613281,40.736049652099609,1,8,0,0.5,1.75,0,0.3,10.55
1,2015-01-26 13:04:20,2015-01-26 13:19:25,2,1.80,-73.980445861816406,40.761459350585938,1,N,-73.99884033203125,40.744667053222656,1,11,0,0.5,2.35,0,0.3,14.15
1,2015-01-26 13:04:21,2015-01-26 13:35:19,1,4.90,-73.982688903808594,40.762031555175781,1,N,-74.017181396484375,40.70538330078125,1,21,0,0.5,3,0,0.3,24.8
1,2015-01-26 13:04:21,2015-01-26 13:07:10,1,.70,-73.962677001953125,40.799201965332031,1,N,-73.954925537109375,40.805919647216797,2,4.5,0,0.5,0,0,0.3,5.3
1,2015-01-26 13:04:22,2015-01-26 13:12:13,1,1.20,-73.972854614257813,40.762710571289063,1,N,-73.9627685546875,40.774986267089844,1,7.5,0,0.5,2.05,0,0.3,10.35
1,2015-01-26 13:04:22,2015-01-26 13:11:32,1,.80,-73.977699279785156,40.759174346923828,1,N,-73.982955932617188,40.762794494628906,3,6,0,0.5,0,0,0.3,6.8
1,2015-01-26 13:04:23,2015-01-26 13:06:27,1,.70,-73.967323303222656,40.793140411376953,1,N,-73.971908569335938,40.784576416015625,1,4,0,0.5,0.96,0,0.3,5.76
1,2015-01-26 13:04:24,2015-01-26 13:12:06,1,.80,-73.976486206054688,40.735919952392578,1,N,-73.978584289550781,40.7412109375,1,6.5,0,0.5,1.45,0,0.3,8.75
1,2015-01-26 13:04:24,2015-01-26 13:10:50,1,1.10,-73.956741333007813,40.786514282226562,1,N,-73.958992004394531,40.774085998535156,1,6.5,0,0.5,1.45,0,0.3,8.75
1,2015-01-20 23:08:11,2015-01-20 23:23:57,1,4.70,-74.007095336914063,40.743583679199219,1,N,-73.9525146484375,40.778129577636719,1,15.5,0.5,0.5,2,0,0.3,18.8
1,2015-01-20 23:08:11,2015-01-20 23:12:34,1,1.00,-73.989265441894531,40.768474578857422,1,N,-73.979362487792969,40.776912689208984,2,6,0.5,0.5,0,0,0.3,7.3
1,2015-01-20 23:08:11,2015-01-20 23:34:45,3,3.70,-73.995025634765625,40.739631652832031,1,N,-73.976211547851563,40.775852203369141,2,19.5,0.5,0.5,0,0,0.3,20.8
1,2015-01-20 23:08:11,2015-01-20 23:17:09,1,1.50,-74.006240844726563,40.734188079833984,1,N,-73.986717224121094,40.732212066650391,1,8.5,0.5,0.5,1,0,0.3,10.8
1,2015-01-20 23:08:12,2015-01-20 23:12:16,1,.50,-73.956321716308594,40.747409820556641,1,N,-73.951034545898438,40.745121002197266,1,4.5,0.5,0.5,1.15,0,0.3,6.95
1,2015-01-20 23:08:12,2015-01-20 23:15:27,2,1.50,-73.987632751464844,40.738250732421875,1,N,-73.970108032226563,40.750896453857422,1,7.5,0.5,0.5,1.76,0,0.3,10.56
1,2015-01-20 23:08:12,2015-01-20 23:12:16,1,1.20,-74.002967834472656,40.727931976318359,1,N,-73.992164611816406,40.743488311767578,1,5.5,0.5,0.5,1.35,0,0.3,8.15
1,2015-01-20 23:08:12,2015-01-20 23:35:47,1,11.80,-73.999320983886719,40.754421234130859,1,N,-73.840476989746094,40.721820831298828,1,35,0.5,0.5,10.85,0,0.3,47.15
1,2015-01-20 23:08:13,2015-01-20 23:12:51,1,.60,-73.949920654296875,40.716304779052734,1,N,-73.951065063476562,40.725685119628906,1,5,0.5,0.5,1.25,0,0.3,7.55
1,2015-01-20 23:08:13,2015-01-20 23:14:51,1,1.50,-73.987739562988281,40.769725799560547,1,N,-73.966300964355469,40.770580291748047,1,7.5,0.5,0.5,2.64,0,0.3,11.44
1,2015-01-20 23:08:13,2015-01-20 23:14:04,1,1.20,-74.008102416992188,40.712421417236328,1,N,-74.007865905761719,40.712413787841797,1,6.5,0.5,0.5,1,0,0.3,8.8
1,2015-01-20 23:08:14,2015-01-20 23:20:02,1,2.40,-73.985885620117187,40.760597229003906,1,N,-74.009178161621094,40.738666534423828,1,10.5,0.5,0.5,2,0,0.3,13.8
1,2015-01-20 23:08:14,2015-01-20 23:14:51,1,1.70,-74.009773254394531,40.70556640625,1,N,-73.985389709472656,40.714408874511719,1,7.5,0.5,0.5,1,0,0.3,9.8
1,2015-01-20 23:08:14,2015-01-20 23:33:40,1,4.90,-74.003402709960938,40.743598937988281,1,N,-73.96893310546875,40.709125518798828,1,20,0.5,0.5,2,0,0.3,23.3
1,2015-01-20 23:08:14,2015-01-20 23:16:11,1,1.30,-74.001564025878906,40.734485626220703,1,N,-73.979713439941406,40.730930328369141,1,7.5,0.5,0.5,1,0,0.3,9.8
1,2015-01-20 23:08:15,2015-01-20 23:21:42,1,3.80,-73.994674682617188,40.725009918212891,1,N,-73.956039428710937,40.741718292236328,1,14,0.5,0.5,4.1,5.33,0.3,24.73
1,2015-01-20 23:08:15,2015-01-20 23:18:10,1,2.30,-73.958000183105469,40.68157958984375,1,N,-73.922348022460938,40.672813415527344,2,9.5,0.5,0.5,0,0,0.3,10.8
1,2015-01-20 23:08:16,2015-01-20 23:18:56,1,2.30,-74.003280639648438,40.743671417236328,1,N,-74.006256103515625,40.715663909912109,2,10,0.5,0.5,0,0,0.3,11.3
1,2015-01-20 23:08:16,2015-01-20 23:23:56,1,3.90,-73.974998474121094,40.760280609130859,1,N,-74.008460998535156,40.711467742919922,1,15,0.5,0.5,3.25,0,0.3,19.55
1,2015-01-20 23:08:16,2015-01-20 23:13:26,1,1.30,-73.968925476074219,40.757747650146484,1,N,-73.95770263671875,40.774486541748047,1,6.5,0.5,0.5,1.95,0,0.3,9.75
1,2015-01-20 23:08:16,2015-01-20 23:35:12,1,20.10,-73.789566040039063,40.643505096435547,1,N,-74.022201538085937,40.617202758789063,2,54,0.5,0.5,0,0,0.3,55.3
1,2015-01-20 23:08:17,2015-01-20 23:22:36,1,3.00,-73.971504211425781,40.758235931396484,1,N,-74.003273010253906,40.735385894775391,1,12.5,0.5,0.5,2.75,0,0.3,16.55
1,2015-01-26 13:17:53,2015-01-26 13:47:37,2,5.00,-73.968635559082031,40.761493682861328,1,N,-73.884002685546875,40.757865905761719,2,21.5,0,0.5,0,0,0.3,22.3
1,2015-01-26 13:17:53,2015-01-26 13:21:53,1,.70,-73.982093811035156,40.764968872070313,1,N,-73.979804992675781,40.757617950439453,2,4.5,0,0.5,0,0,0.3,5.3
1,2015-01-26 13:17:53,2015-01-26 13:25:50,1,.80,-73.962974548339844,40.769306182861328,1,N,-73.973091125488281,40.764469146728516,1,6.5,0,0.5,1.45,0,0.3,8.75
1,2015-01-26 13:17:54,2015-01-26 13:28:47,1,2.10,-73.962364196777344,40.795154571533203,1,N,-73.938186645507812,40.809715270996094,1,9.5,0,0.5,2.06,0,0.3,12.36
1,2015-01-26 13:17:54,2015-01-26 13:54:00,1,7.50,-74.006317138671875,40.705745697021484,1,N,-73.974983215332031,40.792774200439453,1,28,0,0.5,5.75,0,0.3,34.55
1,2015-01-26 13:17:54,2015-01-26 13:26:55,1,1.70,-73.993484497070313,40.747135162353516,1,N,-73.995376586914063,40.762077331542969,2,8,0,0.5,0,0,0.3,8.8
1,2015-01-26 13:17:54,2015-01-26 13:25:11,1,.50,-73.963859558105469,40.768272399902344,1,N,-73.956039428710937,40.767860412597656,1,6,0,0.5,0,0,0.3,6.8
1,2015-01-26 13:17:55,2015-01-26 13:35:24,1,2.00,-73.992263793945313,40.689594268798828,1,N,-73.964584350585938,40.672084808349609,1,11.5,0,0.5,3.69,0,0.3,15.99
1,2015-01-26 13:17:55,2015-01-26 13:25:38,1,1.10,-73.989799499511719,40.757389068603516,1,N,-73.991676330566406,40.767730712890625,1,6.5,0,0.5,1,0,0.3,8.3
1,2015-01-26 13:17:55,2015-01-26 13:31:11,1,1.40,-73.997444152832031,40.740261077880859,1,N,-73.990791320800781,40.755916595458984,1,9.5,0,0.5,3.05,0,0.3,13.35
1,2015-01-26 13:17:56,2015-01-26 13:28:58,1,1.90,-73.963951110839844,40.807811737060547,1,N,-73.938568115234375,40.804893493652344,2,9,0,0.5,0,0,0.3,9.8
1,2015-01-26 13:17:56,2015-01-26 13:26:42,1,1.20,-73.974639892578125,40.759605407714844,1,N,-73.958747863769531,40.763877868652344,1,7.5,0,0.5,2,0,0.3,10.3
1,2015-01-26 13:17:56,2015-01-26 13:27:14,1,1.40,-73.965988159179688,40.762046813964844,1,N,-73.9527587890625,40.780792236328125,1,8,0,0.5,1.75,0,0.3,10.55
1,2015-01-26 13:17:57,2015-01-26 13:25:13,1,1.00,-73.978164672851562,40.752243041992188,1,N,-73.991043090820313,40.760540008544922,1,6.5,0,0.5,1.46,0,0.3,8.76
1,2015-01-26 13:17:57,2015-01-26 13:32:15,2,2.20,-73.954017639160156,40.798866271972656,1,N,-73.950820922851563,40.775646209716797,2,11,0,0.5,0,0,0.3,11.8
1,2015-01-26 13:17:57,2015-01-26 13:26:55,1,1.60,-73.9979248046875,40.751392364501953,1,N,-73.990303039550781,40.737285614013672,2,8,0,0.5,0,0,0.3,8.8
1,2015-01-26 13:17:58,2015-01-26 13:29:15,1,1.40,-73.981391906738281,40.758949279785156,1,N,-73.975143432617188,40.744346618652344,1,8.5,0,0.5,1.85,0,0.3,11.15
1,2015-01-26 13:17:58,2015-01-26 13:20:29,1,.50,-73.952568054199219,40.778461456298828,1,N,-73.948394775390625,40.773933410644531,1,4,0,0.5,1,0,0.3,5.8
1,2015-01-26 13:17:59,2015-01-26 13:34:33,1,3.40,-73.967674255371094,40.802436828613281,1,Y,-73.966232299804687,40.76617431640625,2,14,0,0.5,0,0,0.3,14.8
1,2015-01-26 13:18:00,2015-01-26 13:24:05,1,1.10,-74.007972717285156,40.723453521728516,1,N,-74.011009216308594,40.713260650634766,2,6,0,0.5,0,0,0.3,6.8
1,2015-01-26 13:18:00,2015-01-26 13:30:03,1,1.80,-73.972763061523438,40.780860900878906,1,N,-73.983673095703125,40.760337829589844,2,9.5,0,0.5,0,0,0.3,10.3
1,2015-01-26 13:18:01,2015-01-26 13:35:16,1,2.50,-73.996734619140625,40.747768402099609,1,N,-73.968559265136719,40.767581939697266,1,13,0,0.5,4,0,0.3,17.8
2,2015-01-18 19:49:26,2015-01-18 20:00:26,3,3.80,-73.981292724609375,40.733154296875,1,N,-74.005775451660156,40.709575653076172,1,13.5,0,0.5,1.15,0,0.3,15.45
2,2015-01-18 19:49:26,2015-01-18 19:57:02,1,.88,-73.987434387207031,40.738929748535156,1,N,-73.985298156738281,40.732025146484375,2,6.5,0,0.5,0,0,0.3,7.3
2,2015-01-18 19:49:26,2015-01-18 20:05:06,1,4.50,-73.974227905273438,40.731670379638672,1,N,-73.954795837402344,40.719501495361328,1,16,0,0.5,3.2,0,0.3,20
2,2015-01-18 19:49:26,2015-01-18 20:01:39,1,6.08,-74.004798889160156,40.706691741943359,1,N,-73.962173461914063,40.767597198486328,1,18.5,0,0.5,3.7,0,0.3,23
2,2015-01-18 19:49:26,2015-01-18 19:54:44,1,1.34,-73.961143493652344,40.760700225830078,1,N,-73.956794738769531,40.776290893554688,1,6.5,0,0.5,1.3,0,0.3,8.6
2,2015-01-18 19:49:27,2015-01-18 19:59:51,6,1.81,-73.993644714355469,40.742267608642578,1,N,-73.97503662109375,40.752548217773438,1,9,0,0.5,2.25,0,0.3,12.05
2,2015-01-18 19:49:27,2015-01-18 19:58:46,1,1.96,-73.992240905761719,40.748569488525391,1,N,-73.99212646484375,40.769611358642578,1,8.5,0,0.5,2.12,0,0.3,11.42
2,2015-01-18 19:49:27,2015-01-18 20:04:37,5,2.33,-73.993644714355469,40.752227783203125,1,N,-73.983604431152344,40.779438018798828,1,12,0,0.5,2.4,0,0.3,15.2
2,2015-01-18 19:49:28,2015-01-18 19:56:40,1,1.22,-73.981117248535156,40.747310638427734,1,N,-73.987602233886719,40.735649108886719,2,7,0,0.5,0,0,0.3,7.8
2,2015-01-18 19:49:28,2015-01-18 20:19:36,1,18.36,-73.915321350097656,40.760505676269531,1,N,-73.680809020996094,40.730873107910156,1,49.5,0,0.5,9.9,0,0.3,60.2
2,2015-01-18 19:49:29,2015-01-18 20:10:39,1,5.24,-73.993118286132812,40.752197265625,1,N,-73.947128295898438,40.764713287353516,1,19,0,0.5,3.8,0,0.3,23.6
2,2015-01-18 19:49:29,2015-01-18 20:06:54,6,3.54,-74.004905700683594,40.728782653808594,1,N,-73.955833435058594,40.715625762939453,1,15,0,0.5,3,0,0.3,18.8
2,2015-01-18 19:49:29,2015-01-18 20:00:50,5,1.85,-73.972007751464844,40.762680053710937,1,N,-73.985847473144531,40.760528564453125,2,9.5,0,0.5,0,0,0.3,10.3
2,2015-01-18 19:49:29,2015-01-18 19:52:49,1,.60,-73.992828369140625,40.73162841796875,1,N,-74.002838134765625,40.733982086181641,1,4.5,0.5,0.5,1,0,0.3,6.8
2,2015-01-18 19:49:30,2015-01-18 19:56:44,6,1.26,-73.991348266601563,40.751129150390625,1,N,-73.973098754882812,40.749210357666016,2,7,0,0.5,0,0,0.3,7.8
2,2015-01-18 19:49:31,2015-01-18 20:01:51,2,2.47,-73.978546142578125,40.745048522949219,1,N,-73.984390258789063,40.769767761230469,1,11,0,0.5,3.3,0,0.3,15.1
2,2015-01-18 19:49:31,2015-01-18 20:08:02,6,4.00,-73.971046447753906,40.783161163330078,1,N,-73.988327026367188,40.737285614013672,1,16,0,0.5,3.2,0,0.3,20
2,2015-01-18 19:49:31,2015-01-18 20:06:06,1,4.97,-73.9671630859375,40.803470611572266,1,N,-73.985633850097656,40.755138397216797,1,18,0,0.5,3.6,0,0.3,22.4
2,2015-01-18 19:49:31,2015-01-18 19:59:48,1,1.62,-73.996261596679687,40.721736907958984,1,N,-73.994888305664063,40.740253448486328,1,8.5,0,0.5,0.7,0,0.3,10
2,2015-01-18 19:49:31,2015-01-18 20:03:55,5,3.12,-73.991752624511719,40.726448059082031,1,N,-73.948379516601563,40.712669372558594,1,13.5,0,0.5,2.7,0,0.3,17
2,2015-01-18 19:49:32,2015-01-18 19:57:37,1,2.04,-74.003173828125,40.733058929443359,1,N,-74.008262634277344,40.707927703857422,1,8.5,0,0.5,0.7,0,0.3,10
2,2015-01-06 10:02:18,2015-01-06 10:19:11,2,1.16,-73.974372863769531,40.7509765625,1,N,-73.968818664550781,40.764278411865234,1,11,0,0.5,2.2,0,0.3,14
2,2015-01-06 10:02:18,2015-01-06 10:28:45,2,2.36,-73.978507995605469,40.744251251220703,1,N,-74.008308410644531,40.749015808105469,1,16,0,0.5,4,0,0.3,20.8
2,2015-01-06 10:02:18,2015-01-06 10:31:54,1,6.13,-74.000762939453125,40.675777435302734,1,N,-73.992294311523438,40.744407653808594,2,23.5,0,0.5,0,5.33,0.3,29.63
2,2015-01-06 10:02:18,2015-01-06 10:14:06,1,1.30,-74.000297546386719,40.677970886230469,1,N,-73.991020202636719,40.693275451660156,2,8.5,0,0.5,0,0,0.3,9.3
2,2015-01-06 10:02:19,2015-01-06 10:09:54,1,.79,-73.955299377441406,40.773380279541016,1,N,-73.962249755859375,40.763679504394531,1,6.5,0,0.5,1.3,0,0.3,8.6
2,2015-01-06 10:02:19,2015-01-06 10:11:08,1,.94,-73.99591064453125,40.738529205322266,1,N,-73.984580993652344,40.743419647216797,2,7,0,0.5,0,0,0.3,7.8
